12;Schneiter;Roger;1976;Unternehmer, Schreiner;Ostermundigen;6'347;
13;Herren;Jennifer;1990;Anwältin;Gümligen;6'297;
14;Bärtschi;Markus;1972;Notar, Anwalt mit eigener Kanzlei;Muri bei Bern;6'295;
15;Gerteis-Schwarz;Marlis;1971;Leiterin Direktionssekretariat, ehem. Gemeinderätin;Neuenegg;6'290;
16;Bieri;Marc;1975;Chef Verkehr und Transporte LBA;Fraubrunnen;6'231;
17;Christen;Michael;1987;KMU-Unternehmer, Geschäftsführer;Bolligen;6'173;
18;Schär;Daniel;1959;eidg.dipl.El.Inst., Geschäftsführer;Jegenstorf;6'161;
19;Jäger;Silvia;1976;Leiterin Verwaltung;Ittigen;5'999;
20;Buchter;Yannick;1987;Leiter Mobilmachungsführung einer Territorialdivision der Armee;Ostermundigen;5'921;
21;Schori;Thomas;1972;Selbständig erwerbender Projekt- und Bauleiter für Hochbauten;Urtenen-Schönbühl;5'727;
22;Schori;Susanne;1959;Leiterin Carecenter für Sauerstoffpatienten, Gemeinderätin;Wohlen;5'719;

Liste;3;Sozialdemokratische Partei, JUSO und Gewerkschaften - Frauen
Kürzel / Sigle;SP-Frauen;
Sitze / Sièges;4;
Kandidatenstimmen /Total des suffrages nominatifs;102514;
Zusatzstimmen / Suffrages complémentaires;7111;
Parteistimmen / Total des suffrages de parti;109625;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Hässig Vinzens;Kornelia;1967;Biologin, Fachspezialistin Bundesamt für Energie;Zollikofen;11'985;x
2;Veglio;Mirjam;1967;Betriebsökonomin, Vizegemeindepräsidentin;Zollikofen;11'278;x
3;Fisli;Karin;1982;Primarlehrerin;Meikirch;9'637;
4;Baumgartner;Lydia;1966;dipl. Expertin Operationstechnik, Gemeinderätin;Jegenstorf;9'440;
Stimmen haben erhalten/Ont obtenu des suffrages
5;Hügli;Irene;1968;Pflegefachfrau Onkologie;Münchenbuchsee;9'332;
6;Gautschi Siegrist;Lela;1977;Primarlehrerin, Gemeinderätin;Meikirch;9'218;
7;Burkhard;Charlotte;1993;Studentin Pflege FH, Mitglied Grosser Gemeinderat;Worb;8'829;
8;Weber Hadorn;Maya;1971;Leiterin HR-Marketing Post, Gemeinderätin;Ostermundigen;8'765;
9;Schnyder;Kathrin;1959;Sozialarbeiterin FH;Gümligen;8'385;
10;Obrecht;Caroline;1969;Sekundarlehrerin;Münchenbuchsee;8'371;
11;Schrade;Christine;1953;pens. Berufsberaterin;Bolligen;7'274;

Liste;4;Sozialdemokratische Partei, JUSO und Gewerkschaften - Männer
Kürzel / Sigle;SP-Männer;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;53644;
Zusatzstimmen / Suffrages complémentaires;6227;
Parteistimmen / Total des suffrages de parti;59871;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Näf;Roland;1957;Lehrer;Muri bei Bern;7'217;x
2;Wyrsch;Daniel;1963;Geschäftsführer BSPV, Lehrer Sekundarstufe II;Jegenstorf;6'750;x
Stimmen haben erhalten/Ont obtenu des suffrages
3;Müller;Stefan "Bänz";1967;Primarlehrer, Gemeindepräsident;Innerberg;5'758;
4;Gimmel;Jonathan;1971;Leiter Personal und Finanzen, EMBA FH;Worb;4'873;
5;Kast;Manuel;1991;Ingenieur Energie- und Umwelttechnik BSc;Münchenbuchsee;4'764;
6;Schwab;Andreas;1971;Historiker Dr. phil., Ausstellungsmacher;Bremgarten;4'438;
7;Ammann;Jonas;1995;Jusstudent;Meikirch;4'418;
8;Egloff Messer;Werner;1954;dipl. Pflegefachmann HF, Direktor;Laupen;4'291;
9;Aeschbacher;Michael;1993;dipl. Pflegefachmann HF;Rüfenacht;4'032;
10;Braun;Jorim;1997;Gymnasiast;Ostermundigen;3'619;
11;Traber;Peter;1952;pens. Kadermitglied Post;Zollikofen;3'484;

Liste;5;Evangelische Volkspartei
Kürzel / Sigle;EVP;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;34720;
Zusatzstimmen / Suffrages complémentaires;3237;
Parteistimmen / Total des suffrages de parti;37957;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Löffel;Ruedi;1962;Stellenleiter Suchtprävention Blaues Kreuz, Geschäftsführer EVP BE;Münchenbuchsee;3'697;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Leiser;Thomas;1965;Unternehmer, Schreiner;Worb;3'161;x
3;Bolliger-Hauser;Renate;1961;Fachfrau Betreuung Kinder, Mitglied Gemeindeparlament;Ostermundigen;1'603;
4;Steiner;Hanspeter;1964;Lokführer, Erwachsenenbildner;Boll;1'565;
5;Huber;Adrian;1972;Co-Schulleiter Schulen Grauholz, Lehrer;Bolligen;1'521;
6;Zwahlen-Leibundgut;Beatrix;1965;Familienfrau, Mitglied Gemeindeparlament;Enggistein;1'515;
7;Schär;Martin;1973;Prozessmanager Finanzen;Büren zum Hof;1'500;
8;Streiff;Jürg;1954;Dozent, Berater am Institut für Weiterbildung PH Bern;Urtenen-Schönbühl;1'483;
9;Leuenberger;Simone;1975;Lehrerin für Wirtschaft und Recht, wissenschaftliche Mitarbeiterin AGILE.CH;Uettligen;1'455;
10;Ninck;Bernhard;1971;Berufsbildner, eidg.dipl. Mechanikermeister;Uettligen;1'422;
11;Zimmermann;Andreas Ivan;1974;Katechet und Jugendarbeiter;Stettlen;1'405;
12;Utiger;Heinz;1966;Unternehmer, Mitglied Gemeindeparlament;Rüfenacht;1'403;
13;Stöckli-Graber;Monika;1973;Familienfrau;Boll;1'352;
14;Kobel;Bernhard;1960;Geschäftsführer, Verlagsleiter;Bolligen;1'331;
15;Wenziker;Ursula;1963;Familienfrau, Krankenschwester AKP;Meikirch;1'321;
16;Alder;Robert;1956;Redaktor, Gemeinderat;Jegenstorf;1'301;
17;Tschumi;Markus;1968;Leiter Finanzen/IT, Ingenieur FH/EMBA;Gümligen;1'300;
18;Humm;Martin;1968;Fundraiser Mercy Ships, Mitglied Gemeindeparlament;Muri bei Bern;1'292;
19;Andreetti-Hari;Elisabeth;1966;Familienfrau, Reiseberaterin BLS;Gümmenen;1'285;
20;Gygax Müller;Eveline;1976;Familienfrau, Mitglied Gemeindeparlament;Münchenbuchsee;1'282;
21;Walker;Karin;1967;Fotofachassistentin, Mitglied Gemeindeparlament;Zollikofen;1'278;
22;Hofstetter;Ralph;1970;Ausbildungsleiter, Betriebsfachmann;Ittigen;1'248;

Liste;6;Evangelische Volkspartei Zukunft
Kürzel / Sigle;EVP Zukunft;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;10171;
Zusatzstimmen / Suffrages complémentaires;464;
Parteistimmen / Total des suffrages de parti;10635;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Becher;Esther;1981;dipl. Pflegefachfrau HF, Mitglied Sozialkommission;Ostermundigen;929;
2;Schenk-Stricker;Ursina;1984;Sekundarlehrerin;Zollikofen;588;
3;Kunz;Jael;1990;Hebamme;Zollikofen;546;
4;Gagliardi-Märki;Franziska;1986;Seklehrerin Musik und Englisch;Ittigen;523;
5;Cetin;Mayk;1982;Marketing Manager, Mitglied Gemeindeparlament;Worb;509;
6;Siegenthaler;Esther;1981;Oberstufenlehrerin, Studentin Umweltingenieurin;Bolligen;484;
7;Lavanchy;Claudia;1983;Sozialdiakonin;Jegenstorf;479;
8;Brügger;Sara;1998;Pharma-Assistentin;Münchenbuchsee;460;
9;Gerber;David;1982;Landwirt, Gemeinderat;Meikirch;457;
10;Zürcher;Myriam;1989;Fachfrau Operationstechnik, dipl. Hochzeitsplanerin AWEE;Ostermundigen;448;
11;Beck;Hanna;1990;Bauleiterin;Gümligen;447;
12;Widmer-Zürcher;Janine;1989;Geografin, Umweltlehrerin bei Pusch;Ittigen;435;
13;Vöhringer;Eliane;1997;Studentin Mathematik und Osteuropa-Studien;Neuenegg;433;
14;Lüthi-Gertsch;Anita;1983;dipl. Pflegefachfrau HF, dipl. Gerontologin;Ostermundigen;429;
15;Yared;Jonathan;1992;Student der Rechtswissenschaften;Urtenen-Schönbühl;412;
16;Stoller;Andreas;1985;Informatiker FH;Zollikofen;405;
17;Grossenbacher;Philipp;1997;Student PH Bern;Boll;387;
18;Aebi;Simon;1989;Wirtschaftsinformatiker HF;Fraubrunnen;370;
19;Gnägi;Gabriela;1989;Leiterin Bereich Kinder Vineyard Bern;Münchenbuchsee;370;
20;Lehmann;Dominic;1999;Gymnasiast, angehender Informatiker;Moosseedorf;369;
21;Lindenmann;Sarah;1997;Studentin Volkswirtschaftslehre;Meikirch;346;
22;Kull;Zacharias;1979;Informatiker FH;Bremgarten;345;

Liste;7;Grüne
Kürzel / Sigle;Grüne;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;67668;
Zusatzstimmen / Suffrages complémentaires;4765;
Parteistimmen / Total des suffrages de parti;72433;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Vanoni;Bruno;1959;Journalist, Informationsbeauftragter Fonds Landschaft Schweiz FLS;Zollikofen;5'571;x
2;Gerber;Thomas;1967;dipl. Schreinermeister, Geschäftsführer;Hinterkappelen;5'137;x
Stimmen haben erhalten/Ont obtenu des suffrages
3;Dubler;Elisabeth;1995;Schreinerin, Studentin Holztechnik FH;Uettligen;4'130;
4;Klopfstein;Carole;1991;Studentin Politikwissenschaften, Projektleiterin SSES;Muri bei Bern;3'434;
5;Flentje Burkhard;Sibylle;1963;Biomedizinische Analytikerin;Worb;3'223;
6;Fankhauser;Seline;1993;Fachfrau Gesundheit EFZ, Studentin Soziale Arbeit;Laupen;3'132;
7;Bucheli Waber;Edith;1964;Physiotherapeutin, Supervisorin MAS;Münchenbuchsee;3'009;
8;Mitter-Iseli;Vera;1980;Apothekerin, Epidemiologin;Muri bei Bern;2'923;
9;König;Thomas;1966;Dr.nat.ETHZ, Prof. für Psychiatrische Neurophysiologie;Bremgarten;2'890;
10;Liniger Gremlich;Andrea;1982;Sozialpädagogin;Worb;2'885;
11;Lüthy;Ursula;1951;Rentnerin, ehem. Gemeinderätin;Ostermundigen;2'873;
12;Burckhardt;Andreas;1970;Pfarrer, Geschäftsführer Cevi Region Bern;Ostermundigen;2'851;
13;Baumberger König;Brigit;1971;Psychotherapeutin FSP;Bremgarten;2'720;
14;Stettler;Marceline;1958;Arztgehilfin, Fachfrau Gesundheit EFZ;Zollikofen;2'718;
15;Bergamin Poncet;Luzi;1973;Physiker, Dr.phil.nat.;Münchenbuchsee;2'710;
16;Stucki;Peter;1957;Primarlehrer, Tagesschulleiter;Münchenbuchsee;2'592;
17;Müller;Viktoria;1994;Studentin PH (Primarlehrerin);Zollikofen;2'586;
18;Brenni;Gino;1983;Digital Fundraiser;Muri bei Bern;2'579;
19;Sauter;Guido;1968;Gymnasiallehrer, Dr.phil.nat.;Jegenstorf;2'537;
20;Scherrer;Samuel;1972;Architekt ETH SIA, Nebenamtl. Regionalrichter;Worblaufen;2'426;
21;Westphale;Edi;1964;eidg.dipl. Marketingleiter, Gemeinderat;Zollikofen;2'408;
22;Tanner;Adrian;1987;Dolmetscher (FTI Genf), Übersetzer;Ostermundigen;2'334;

Liste;8;glp OST
Kürzel / Sigle;glp OST;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;28173;
Zusatzstimmen / Suffrages complémentaires;2461;
Parteistimmen / Total des suffrages de parti;30634;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Alberucci;Luca;1973;Dr.phil.nat., Risikomanager;Ostermundigen;2'255;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Stoller;Andrea;1993;Tierärztin;Gümligen;1'696;
3;Gasser;Melanie;1987;Juristin;Ostermundigen;1'537;
4;Tamàs-Wymann;Miriam;1975;Primarlehrerin, Heilpädagogin;Ostermundigen;1'506;
5;Wahli;Simone;1976;Architektin;Ostermundigen;1'362;
6;Löhnert;Urs;1966;dipl. Ingenieur ETH;Boll;1'314;
7;Weyermann;André;1981;Geschäftsleiter;Münchenbuchsee;1'298;
8;Kaderli;Christian;1973;dipl. Manager öffentlicher Verkehr;Stettlen;1'296;
9;Rubi;Simon;1988;Verkehrsingenieur, MSc ETH in Raumentwicklung & Infrastruktursystemen;Worb;1'259;
10;Schüpbach;Lea;1991;Projektleiterin Marktforschung;Münchenbuchsee;1'240;
11;Jost-Pfister;Catarina;1961;Geschäftsführerin;Worb;1'238;
12;Luder;Thomas;1973;Physiker, Finanzmarktexperte;Ostermundigen;1'229;
13;Jorio;Marco;1951;Historiker;Rüfenacht;1'221;
14;Wahli;Alexander;1976;Architekt;Ostermundigen;1'172;
15;Weber;Martin;1971;eidg.dipl. Betriebsausbilder in Erwachsenenbildung, Leiter Berufsbildung;Ostermundigen;1'145;
16;Joos;Silvan;1986;Wirtschaftsingenieur, Projektleiter Leittechnik;Neuenegg;1'130;
17;Rösli;Patrick;1968;Marktforscher;Muri bei Bern;1'115;
18;Hunziker;Yannick;1994;Student (Biologie);Allmendingen;1'100;
19;Alihodzic;Almira;1973;Produktmanagerin;Ostermundigen;1'074;
20;Toggwiler;Denis;1973;Betriebswirtschafter HF;Ostermundigen;1'069;
21;Lo Faso;Luca;1974;Arbeits- und Organisationspsychologe;Boll;1'010;
22;Schroth-Heising;Annette;1946;ehem. Physiotherapeutin;Muri bei Bern;907;

Liste;9;glp WEST
Kürzel / Sigle;glp WEST;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;27008;
Zusatzstimmen / Suffrages complémentaires;2682;
Parteistimmen / Total des suffrages de parti;29690;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Schöni-Affolter;Franziska;1959;Ärztin, Epidemiologin;Bremgarten;2'789;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Challandes;Claudia;1972;Umweltingenieurin ETH;Bremgarten;1'489;
3;Lüthi;Roland;1962;Unternehmer, Ing.ETH SIA;Moosseedorf;1'416;
4;Meyer-Wiesman;Magdalena;1961;Projektleiterin, Organisationsentwicklerin;Kirchlindach;1'383;
5;Frischknecht;Rolf;1959;Tierarzt, Präsident Dachverband Berner Tierschutzorganisationen DBT;Laupen;1'373;
6;Buser;Andreas;1978;Dr. sc . ETH, Umweltnaturwissenschaftler;Zollikofen;1'325;
7;Baraldi;Luca;1964;Dr. sc. nat. ETH Physiker, Abteilungsleiter in der Medizintechnik;Zollikofen;1'276;
8;Vögeli;Tobias;1995;Kaufmann EFZ, Jus-Student;Frauenkappelen;1'237;
9;Burki;Rainer;1969;dipl.Informatik-Ing. ETH CAS Nachhaltige Entwicklung Universität Bern;Rosshäusern;1'232;
10;Schätti Zundel;Christian;1973;Dr. phil. Gesundheitswissenschaftler, Chemiker HTL;Kirchlindach;1'229;
11;Siedler;Petra;1990;Firmengründerin;Bremgarten;1'158;
12;Thommen;Armin;1980;dipl. Ing. FH in Informatik, EMBA;Zollikofen;1'129;
13;Wittwer;Adrian Alejandro;1986;Betriebswirtschafter, Haustechnikplaner;Bolligen;1'121;
14;Kaufmann;Andreas;1970;Chemiker, Betriebswirtschafter;Bremgarten;1'119;
15;Scheuzger;Beatrice;1965;Leiterin Buchhaltung, Personaladministration und Stiftungssekretariat;Bremgarten;1'090;
16;Jäger;Hansjürg;1987;Agrarjournalist;Laupen;1'022;
17;Stadler;Thomas;1952;Ökonom;Bremgarten;1'011;
18;Mühlheim;Markus;1982;Betriebsökonom;Ittigen;986;
19;Ryser;Jörg;1955;Fürsprecher, Vizepräsident Tourismus Region Laupen TRL;Laupen;949;
20;Salzmann;Elisabeth;1988;Testmanagerin;Bremgarten;947;
21;Ramsebner;Marc-Luca;1990;Student Nachhaltige Entwicklung und Geschichte Universität Bern;Laupen;921;
22;Wagner;Michael;1997;Gymnasiast;Frauenkappelen;806;

Liste;10;FDP. Die Liberalen
Kürzel / Sigle;FDP;
Sitze / Sièges;3;
Kandidatenstimmen /Total des suffrages nominatifs;89453;
Zusatzstimmen / Suffrages complémentaires;12732;
Parteistimmen / Total des suffrages de parti;102185;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Schmidhauser;Corinne;1964;Fürsprecherin, Leiterin Sportschule;Interlaken;6'521;x
2;Saxer;Hans-Rudolf;1954;Fürsprecher, ehem. Gemeindepräsident Muri b. Bern;Gümligen;6'458;x
3;Arn;Daniel;1965;Unternehmer;Muri b. Bern;4'710;
Stimmen haben erhalten/Ont obtenu des suffrages
4;Schoop;Henrik;1988;Geschäftsleiter, Betriebsökonom (MSc BA);Ostermundigen;4'372;
5;Kölliker;Lenka;1969;Vize-Direktor Risk Management, Gemeinderätin;Vielbringen b. Worb;4'252;
6;Lack;Stephan;1962;Ökonom, Unternehmer;Muri b. Bern;4'244;
7;Bircher;Laura;1990;Juristin;Gümligen;4'215;
8;Roth;Philipp;1974;Geschäftsführer, Betriebsökonom FH;Ittigen;4'067;
9;Biedermann;Birgit;1970;Rechtsanwältin, Notarin;Bolligen;4'032;
10;Kauth;Adrian;1965;Betriebswirtschafter HF, Unternehmer;Gümligen;4'024;
11;Bärtschi;Annik;1976;Notarin, Familienfrau;Muri b. Bern;3'948;
12;Freiburghaus;Daniela;1968;Pharmaassistentin, Familienfrau;Bolligen;3'889;
13;Kämpfer;Markus;1966;Unternehmensberater, Gemeindepräsident;Frauenkappelen;3'835;
14;Krähenbühl;Michael;1974;Geschäftsführer einer BVG-Sammelstiftung;Moosseedorf;3'776;
15;Frech;Christoph;1980;Fachmann Sicherheit u. Bewachung mit eidg. FA, Regionenleiter;Bolligen;3'756;
16;Remund;Marcel;1975;dipl. Experte in Rechnungslegung und Controlling;Zollikofen;3'587;
17;Stock;Stefan;1980;Betriebsökonom FH;Zollikofen;3'511;
18;Sauter;Roger;1978;Software-Entwickler, Gemeinderat;Bäriswil;3'392;
19;Ravendran;Shakthiraj;1997;Kaufmann EFZ in Ausbildung;Ostermundigen;3'283;
20;Weber;Werner;1964;Ökonom, Sektionsleiter;Münchenbuchsee;3'277;
21;Sterchi;Tim;1988;IT Business Analyst, Head of Business Analysis;Ostermundigen;3'249;
22;Martinolli;Alexander;1995;Student Rechtswissenschaften, Gemeinderat;Kriechenwil;3'055;

Liste;11;Jungfreisinnige Bern Mittelland-Nord
Kürzel / Sigle;JFBE MLN;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;3612;
Zusatzstimmen / Suffrages complémentaires;371;
Parteistimmen / Total des suffrages de parti;3983;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Eberhard;Elisa Rebekka;1996;Studentin PH;Bremgarten;467;
2;Schenk;Johanna Britta;1995;Studentin Rechtswissenschaften;Muri b. Bern;406;
3;Schweizer;Michelle;1997;Studentin Rechtswissenschaften;Unterseen;368;
4;Gsteiger;Viktor;1998;Laborant;Ittigen;347;
5;Bürki;Roman Leander;1992;Architekt FH, Bautreuhänder;Wabern;333;
6;Kaeser;Benjamin Flavio;1989;IT-Consultant;Zollikofen;319;
7;Graf;Gregory Roland;1999;Lernender Kaufmann;Worb;302;
8;Köchli;Anasi Laura;1997;Praktikantin Bank;Niederwangen;299;
9;Krebs;Björn Robin;1998;Lernender Kaufmann;Belp;266;
10;Bendoza;Pascal;1994;Student Wirtschaftsrecht;Wabern;258;
11;Steffen;Loris Noel;1999;Lernender Kaufmann;Thörishaus;247;

Liste;12;Eidgenössisch-Demokratische Union
Kürzel / Sigle;EDU;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;9256;
Zusatzstimmen / Suffrages complémentaires;1401;
Parteistimmen / Total des suffrages de parti;10657;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Keller;Lars Dueholm;1971;Geschäftsinhaber;Münchenbuchsee;1'304;
2;Burri;Niklaus;1971;Landwirt, Landmaschinenverkäufer;Köniz;1'071;
3;Schertenleib;Manuela;1991;FaGe, Landwirtin;Worb;975;
4;Schertenleib;Andreas;1988;Landwirt EFZ;Worb;973;
5;Vögeli;Ursula;1954;Arztgehilfin, Personalassistentin;Frauenkappelen;914;
6;Bucher;Matthias;1947;El. Ingenieur HTL;Zollikofen;482;
7;Buser;Franziskus;1963;Lic.oec.HSG;Rüfenacht;470;
8;Bucher;Bendicht;1942;Unternehmer, Bauführer TS;Moosseedorf;461;
9;Ulrich;Hans-Peter;1973;Coach;Meikirch;459;
10;Berger;Matthias;1977;Geomatiktechniker;Zollikofen;457;
11;Moser;Sarah Lisa;1997;Ausbildung zur FaBe Kinder;Münchenbuchsee;443;
12;Bieri;Walter Daniel;1976;Versicherungsexperte, Berater;Bäriswil;432;
13;Zulliger;Guy;1957;Kaufmann;Ostermundigen;422;
