3;Abderhalden;Andreas;1961;Kaufmännischer Angestellter, Einsatzleiter;Kallnach;255;
4;Nyffenegger;Lukas;1981;Mitarbeiter Missionsorganisation;Wiler bei Seedorf;254;
5;Fehlmann;Beat;1958;Mechaniker SBB-Cargo;Evilard;253;
6;Leitner;Matthias;1983;Sachbearbeiter Finanzen, Rechnungswesen;Lyss;251;
7;Ammann;Doris;1957;Pflegeassistentin;Biel;240;
8;Schor;Christine;1956;Hausfrau, Seniorenbetreuerin;Biel;236;
9;Nedi;Ursula;1956;Gärtnerin, Hausfrau;Biel;236;
10;Mauerhofer;Nicholas;1965;Mechaniker;Biel;235;
11;Leutwiler;Claudia;1961;Verkäuferin;Dotzigen;235;
12;Gòmez;Isabel;1972;Sprachlehrerin, Fachfrau Gesundheit;Biel;232;
13;Wüthrich;Anita;1955;Büroangestellte;Biel;217;

Liste;14;Parti Radical Romand
Kürzel / Sigle;PRR;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;19173;
Zusatzstimmen / Suffrages complémentaires;3728;
Parteistimmen / Total des suffrages de parti;22901;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Grivel;Pierre-Yves;1953;Directeur école secondaire;Bienne;2'759;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Pauli;Mélanie;1987;Directrice d'entreprise;Nidau;1'069;
3;Calegari;Patrick;1961;Garagiste;Bienne;891;
4;Suter;Daniel;1954;Avocat;Bienne;836;
5;Pittet;Natasha;1968;Juriste;Bienne;831;
6;Despont;Marc;1965;Inst sanitaire diplômé;Bienne;789;
7;Wuillemin;Francis;1968;Responsable clientèle entreprise;Studen;764;
8;Bord;Pascal;1970;Ingénieur HES, MBA;Bienne;708;
9;Berger-Hirschi;Pierrette;1957;Avocate;Bienne;699;
10;Krumm;Yannick;1963;Ingénieur dipl ETS;Nidau;695;
11;Hugentobler;Sophie;1993;Etudiante politique et management Public;Bienne;682;
12;Hugentobler;Yves;1961;Conseiller en assurances;Bienne;664;
13;Dutoit;Jean-Pierre;1948;Chef d'unité CFF;Nidau;662;
14;Leschot;Michaël;1972;Ingénieur dipl HES;Jens;634;
15;Bärfuss;Swen;1990;Responsable achat et logistique;Bienne;624;
16;Liengme;Marcel;1947;Ingénieur dipl ETS;Evilard;620;
17;Jenni;Hanna;1961;Agente fiduciaire;Nidau;619;
18;Ammann;Olivier;1963;Ingénieur dipl ETS/UTS;Bienne;606;
19;Trachsel;Alexandre;1961;Directeur d'entreprise;Bienne;605;
20;Léchot;Jean-François;1972;Courtier;Bienne;598;
21;Michel;Yann;1986;Expert comptable diplômé;Bienne;583;
22;Imhof;Michael;1986;Avocat;Bienne;577;
23;Sauvain;Marc;1963;Chef de département, secteur hospitalier;Bienne;560;
24;Pulvirenti;Salvatore;1976;Responsable des ressources humaines;Bienne;554;
25;Samraoui Stoller;Mohammed Hassan;1982;Médiamaticien;Bienne;544;

Liste;15;FDP. Die Liberalen Biel/Bienne +
Kürzel / Sigle;FDP Biel/Bienne +;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;39697;
Zusatzstimmen / Suffrages complémentaires;6870;
Parteistimmen / Total des suffrages de parti;46567;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Moser;Peter;1948;Unternehmer;Biel;4'311;x
2;Hess;Sandra;1972;Kauffrau, Stadtpräsidentin;Nidau;3'189;
Stimmen haben erhalten/Ont obtenu des suffrages
3;Bohnenblust;Peter;1951;Ehem. Staatsanwalt, Stadtrat;Biel;2'309;
4;Evard;Amélie;1991;Studentin Rechtswissenschaften, Vizepräsidentin Stadtrat;Nidau;2'055;
5;Deckert;Madeleine;1967;Gemeindepräsidentin, Kauffrau;Evilard;1'969;
6;Brassel;Urs;1962;dipl. Augenoptiker;Port;1'787;
7;Cadetg;Leonhard;1963;Rektor Gymnasium Biel-Seeland;Biel;1'778;
8;Ruch;Nicole;1967;Bankdirektorin;Biel;1'624;
9;Rüfli;Beat;1961;Coach, Trainer;Pieterlen;1'482;
10;Gatschet;Dominique Désirée;1985;Juristin MLaw, Immobilienberaterin MAS REM;Port;1'381;
11;Kaufmann;Stefan Markus;1959;Versicherungsbroker;Biel;1'323;
12;Gygax;Matthias;1966;Programmleiter Bahndigitalisierung, Gemeindepräsident;Bellmund;1'301;
13;Künzler;Christian Philippe;1969;Ingenieur, Unternehmer;Twann;1'286;
14;Lindegger;Reto;1971;Direktor Schw. Gemeindeverband;Biel;1'257;
15;Stampfli;Christian;1965;Unternehmer im Ingenieurwesen;Evilard;1'254;
16;Leuenberger;Bernhard A.;1956;Rechtsanwalt und Notar;Biel;1'219;
17;Knuchel;Roland;1956;Unternehmer;Port;1'214;
18;Etter;Jean-Daniel;1969;Arzt;Twann;1'207;
19;Kradolfer;Barbara;1960;Immobilienbewerterin eidg. FA, Gemeinderätin;Ipsach;1'198;
20;Degen;Patrick;1974;Rechtsanwalt, Unternehmer;Biel;1'157;
21;Schmid;Peter;1956;Beistand, Burgerrat Burgergemeinde Biel;Biel;1'124;
22;Grossenbacher;Peter Urs;1957;Einkaufsleiter, dipl. Immobilien-Treuhänder;Lengnau;1'087;
23;Lüthi;Rudolf Friedrich;1967;Wirtschaftsprüfer, Betriebsökonom;Meinisberg;1'087;
24;Morandi;Bruno;1959;Leiter Customer Services, Mitglied der Geschäftleitung;Biel;1'082;
25;Deckert;Scott;1963;Sales and Supply Chain Manager;Evilard;1'016;

Liste;16;FDP. Die Liberalen Seeland
Kürzel / Sigle;FDP Seeland;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;33172;
Zusatzstimmen / Suffrages complémentaires;6304;
Parteistimmen / Total des suffrages de parti;39476;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Hegg;Andreas;1958;Gemeindepräsident;Lyss;4'602;
Stimmen haben erhalten/Ont obtenu des suffrages
2;Nobs;Stefan;1977;Geschäftsführer FDP. Die Liberalen Kanton Bern, Zimmermann;Lyss;3'678;
3;Glutz;Pierette;1977;Managing Director;Lyss;2'774;
4;Dennler;Adrian;1952;Spitaldirektor, Gesundheitsunternehmer;Lyss;2'728;
5;Bühler;Adrian;1973;Informatik Projekleiter, Gemeinderat;Grossaffoltern;2'391;
6;Ibele;Patrick Michael;1974;Projektleiter, Geomatiker;Lyss;2'238;
7;Clerc;Anton;1960;Kaufmännischer Angestellter, Mitglied Grosser Gemeinderat;Lyss;2'235;
8;Gugger Bruckdorfer;Eveline;1970;Geschäftsleitungsmitglied, Oekonomin;Erlach;2'187;
9;Eggimann;Roman;1979;MSc Business Administration, Betriebsökonom FH;Biel;2'182;
10;Külling;Rainer Wolfgang;1972;Betriebsökonom FH, Geschätsführer;Aarberg;2'164;
11;Häfeli;Gérard Alexander;1972;Versicherungsbroker;Täuffelen;2'112;
12;Aeberhard;Hans Peter;1954;Fürsprecher und Notar;Grossaffoltern;1'965;
13;Fahm;Jürg;1947;Vertreter;Erlach;1'916;

Liste;17;Jungfreisinnige
Kürzel / Sigle;jf;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;2571;
Zusatzstimmen / Suffrages complémentaires;548;
Parteistimmen / Total des suffrages de parti;3119;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Eggimann;Angela;1996;Kauffrau EFZ, Event- und Marketingkommunikatorin;Siselen;331;
2;Flury;Cindy;1995;Kauffrau EFZ, Studentin Betriebsökonomie BFH;Lyss;259;
3;Bürki;Viviane;1999;Kauffrau EFZ i.A.;Lüscherz;220;
4;Granito;Luca;1996;Informatiker EZF i.A;Biel;216;
5;Leray;Simon;1998;Kaufmann EFZ i.A;Vinelz;208;
6;Basso;Marco;1996;Mikromechaniker EFZ;Biel;197;
7;Helfer;Patrick;1996;Maturand;Lyss;191;
8;Parrino;Danilo;1996;Étudiant en droit;Bienne;176;
9;Conconi;Sandro;1995;Informatiker EFZ, Student;Biel;176;
10;Jasari;Aljban;1990;Informatiker EFZ i.A;Biel;175;
11;Tschank;Michel;1993;Étudiant business law, CFC de commerce;Biel;173;
12;Ziltener;Daniel;1990;Student Informatik;Evilard;125;
13;Rodrigues Loureiro;Joana;1990;Étudiante en économie d'entreprise;Sonvilier;124;

Liste;18;Grünliberale / Vert'libéraux Biel/Bienne
Kürzel / Sigle;glp Biel/Bienne / pvl Biel/Bienne;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;15908;
Zusatzstimmen / Suffrages complémentaires;1906;
Parteistimmen / Total des suffrages de parti;17814;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Stocker;Julien;1991;Gesundheitswissenschafter ETH, Stadtrat;Biel/Bienne;2'155;
Stimmen haben erhalten/Ont obtenu des suffrages
2;Güntensperger;Nathan;1967;Hostelier, Grossrat;Biel/Bienne;2'041;x
3;Gurtner-Oesch;Sandra;1972;Geschäftsführerin profawo Bern, Stadträtin;Biel/Bienne;1'534;
4;Lehmann;Caroline;1992;Masterstudentin Betriebswirtschaftslehre;Biel/Bienne;1'278;
5;Schüpbach;Manuel;1985;Unternehmer IT & Telekommunikation;Biel/Bienne;1'193;
6;Ritter;Jeremias;1982;Betriebsökonom FH, Unternehmensentwicklung Energiebranche;Biel/Bienne;1'111;
7;Meier;Ester;1962;Leiterin Amt für Erwachsenen- und Kindesschutz Stadt Bern;Biel/Bienne;1'109;
8;Gurtner;Urs;1979;EMBA in Human Resources Management;Biel/Bienne;1'032;
9;Howald;Katharina;1974;Primarlehrerin;Biel/Bienne;872;
10;Guempel;Antje;1968;Diplomierte Expertin Anästhesiepflege NDS HF;Biel/Bienne;857;
11;Dalla Vecchia;Thomas;1959;Director Procurement Partner, eMBA;Biel/Bienne;839;
12;Güntensperger;Stella;1968;Interkulturelle Dolmetscherin;Biel/Bienne;820;
13;Wiher;Max;1964;Art Director HFP, Stadtrat;Biel/Bienne;569;
14;Gassmann;Patrick;1971;Betriebsökonom FH, selbstständiger Unternehmer;Biel/Bienne;498;

Liste;19;Grünliberale / Vert'libéraux Seeland
Kürzel / Sigle;glp Seeland / pvl Seeland;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;19005;
Zusatzstimmen / Suffrages complémentaires;2661;
Parteistimmen / Total des suffrages de parti;21666;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Stucki;Barbara;1988;Betriebswirtschafterin HF, Kommunikationsverantwortliche;Stettlen;2'450;
Stimmen haben erhalten/Ont obtenu des suffrages
2;Rudin;Michel;1985;Mitglied des Kaders CSS Versicherung, Co-Präsident Pink Cross;Lyss;2'275;x
3;Hauser;Yannick;1984;Primarlehrer, Mitglied Grosser Gemeinderat Lyss;Lyss;1'711;
4;Gnägi;Christian;1965;Executive Master of Public Administration Uni Bern, Stv. Leiter Finanzen Eidg. Finanzdepartement;Sutz-Lattrigen;1'647;
5;Schmidiger;Monika;1969;Kinaestheticstrainerin, Pflegefachfrau;Lyss;1'495;
6;Schär;Fritz;1964;Dipl. Ing. ETH;Tschugg;1'395;
7;Hötsch;Dieter;1964;Arzt;Lengnau;1'300;
8;Kühne;René;1955;Arzt & Hausmann;Aarberg;1'284;
9;Frey;Simone;1974;Marketingfachfrau;Lyss;1'143;
10;Rickli;Ursula;1974;Goldschmiedin, Geschäftsinhaberin;Bern;1'096;
11;Rudin;Heidi;1952;ehem. KUW Mitarbeiterin, Familienfrau;Lyss;1'075;
12;Wittwer;Christa;1982;Goldschmiedin, Geschäftsinhaberin;Stettlen;1'072;
13;Gerber;Adrian M.;1958;Büroangestellter;Bargen;1'062;

Liste;20;Junge Grünliberale
Kürzel / Sigle;jglp / jvl;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;4604;
Zusatzstimmen / Suffrages complémentaires;1308;
Parteistimmen / Total des suffrages de parti;5912;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Wyss;Marco;1994;Student Sozialwissenschaften und Philosophie;Arch;571;
2;Briechle;Dennis;1986;Politikwissenschafter, Stadtrat;Biel/Bienne;569;
3;Stohler;Sandra;1983;Grafikerin;Gerolfingen;541;
4;Bangerter;Jann;1992;Medizinstudent, Betriebswirt Bsc;Lyss;519;
5;Zingg;Martin;1999;Gymnasiast und Jungunternehmer;Biel/Bienne;465;
6;Baderschneider;Florian;1990;Gärtner, Student Betriebsökonomie;Port;450;
7;Augustiny;Samuel;1989;Bauingenieur, Student der Mechanik;Biel/Bienne;400;
8;Paroz;Noel;1994;Student Maschinenbau HF;Safnern;392;
9;Siegenthaler;Daniel;1994;Informatiker;Biel/Bienne;349;
10;Zwahlen;Carmen;1994;Koch;Lyss;348;

Liste;21;Christlichdemokratische Volkspartei CVP Biel-Seeland
Kürzel / Sigle;CVP Biel-Seeland / PDC Bienne-Seeland;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;2977;
Zusatzstimmen / Suffrages complémentaires;2004;
Parteistimmen / Total des suffrages de parti;4981;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Sammarruco;Bruno;1977;Betriebsökonom;Meinisberg;500;
2;Lo Curto;Sandra;1959;Kommunikationsberaterin;Biel/Bienne;459;
3;de França-Chappatte;Philippe;1961;Formateur FSEA, Ing. HES en électrotechnique;Pieterlen;434;
4;Knellwolf;Pierre;1963;Ingénieur HES en électrotechnique;Pieterlen;424;
5;de França-Chappatte;Chantal;1957;Assistante de direction;Pieterlen;396;
6;de França;Alexandre;1991;Administrateur système;Biel/Bienne;383;
7;Simona;Maurizio;1951;Traducteur;Urtenen-Schönbühl;381;

Liste;22;Partei der Arbeit / Parti ouvrier et populaire
Kürzel / Sigle;PdA/POP;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;9469;
Zusatzstimmen / Suffrages complémentaires;783;
Parteistimmen / Total des suffrages de parti;10252;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Schmid;Judith;1984;Grafikerin, Studentin;Biel/Bienne;1'172;
2;Engel;Ursula;1971;Sozialarbeiterin;Biel/Bienne;906;
3;Heiniger;Peter;1965;Lehrer;Biel/Bienne;760;
4;Veit;Olaf;1965;Sozialpädagoge;Biel/Bienne;737;
5;Stauffer;Christian;1964;Experte Zweiradmechaniker;Biel/Bienne;728;
6;Ejder;Sevim;1966;Educatrice sociale;Biel/Bienne;701;
7;Egloff;Nikolas;1991;Business Process Operation Operator;Münchenbuchsee;673;
8;Zbinden;Rolf;1952;Lehrer;Biel/Bienne;657;
9;Albanese;Sandro;1978;Städtischer Angestellter;Biel/Bienne;654;
10;Veit;Luca;1996;Betreuer, Student;Biel/Bienne;644;
11;Bugmann;Damian;1958;Journalist;Biel/Bienne;627;
12;Schneeberger;Fritz;1963;Koch;Biel/Bienne;619;
13;Schärer;Ulrich;1953;Rentner;Biel/Bienne;591;

Liste;23;Grüne Seeland / Les Verts Seeland
Kürzel / Sigle;Grüne Seeland / Les Verts Seeland;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;38416;
Zusatzstimmen / Suffrages complémentaires;3354;
Parteistimmen / Total des suffrages de parti;41770;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Baumann;Kilian;1980;Biobauer;Suberg;5'856;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Martin;Bruno;1961;Biowinzer;Ligerz;4'043;
3;Waber;Nina;1993;Psychologiestudentin;Frieswil;2'842;
4;Eugster;Lorenz;1966;Ing. Agronom ETH;Lyss;2'820;
5;Känel-Borloz;Sina;1981;Familienfrau, Erziehungswissenschafterin;Seedorf;2'765;
6;Waber;Christoph;1960;Umweltberater, Projektleiter;Frieswil;2'703;
7;Jung Stucki;Erna;1973;Sozialarbeiterin;Ins;2'687;
8;Weiss;Lukas;1965;Umwelt-Erwachsenenbildner;Täuffelen;2'599;
9;Schweizer;Joel;1979;Fotograf;Nidau;2'575;
10;Cattin;René;1974;Geschäftsleiter Meteotest;Aarberg;2'477;
11;Hügli;Ulrich;1951;Physiker, Gemeinderat;Seedorf;2'416;
12;Dürst;Thomas;1958;Steinbildhauer, Ritualbegleiter;Dotzigen;2'350;
13;Strahm;Peter;1956;Betriebstechniker, Projektleiter;Niederried;2'283;

Liste;24;Grüne Biel, Junge Grüne und Gewerkschaften / Les Verts Bienne, les Jeunes Verts et syndicats
Kürzel / Sigle;Grüne Biel / Les Verts Bienne / Grüne Biel / Les Verts Bienne;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;30586;
Zusatzstimmen / Suffrages complémentaires;1981;
Parteistimmen / Total des suffrages de parti;32567;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Grupp;Christoph;1968;Biologe, Kommunikationsberater;Biel;3'633;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Frank;Lena;1989;Dipl. Pflegefachfrau, Gewerkschaftssekretärin Unia;Biel;3'475;
3;Roth;Myriam;1991;Infirmière HES;Bienne;2'759;
4;Scheuss;Urs;1975;stv. Generalsekretär Grüne Schweiz;Biel;2'370;
5;Loderer;Benedikt;1945;Stadtwanderer;Biel;2'282;
6;Epper;Bettina;1974;Journalistin BR, stv. Chefredaktorin Drogistenstern;Biel;2'227;
7;Knecht-Rickenbach;Anna;1969;Dipl. Ergotherapeutin HF;Biel;2'156;
8;Hofer;Cyrill;1977;Leiter Sozialberatung Pro Senectute Biel-Seeland;Biel;2'116;
9;Grupp;Seraina;1998;Studentin;Biel;2'003;
10;Magnin;Claire;1948;Infirmière, intervenante LAVI;Bienne;1'980;
11;Rüber;Stefan;1980;Wiss. Mitarbeiter beim Bundesamt für Statistik;Biel;1'958;
12;Frischknecht;Astrid;1968;Coach, Organisationsberaterin;Biel;1'875;
13;Freléchox;Colin;1988;Employé de commerce, secrétaire médical;Bienne;1'752;

Liste;25;Schweizer Demokraten
Kürzel / Sigle;SD / DS;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;1703;
Zusatzstimmen / Suffrages complémentaires;2489;
Parteistimmen / Total des suffrages de parti;4192;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Beyeler;Andreas;1970;Gastwirt;Worben;786;
2;Engel;Markus Erwin;1962;Zugchef SBB;Port;591;
3;Leuenberger;Martin;1973;Transporteur;Meienried;326;

Liste;26;Piraten + Freidenker
Kürzel / Sigle;Piraten;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;2991;
Zusatzstimmen / Suffrages complémentaires;1370;
Parteistimmen / Total des suffrages de parti;4361;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Abgottspon;Valentin;1979;Lehrer, Ritualbegleiter;Lyss;440;
2;Fouquet;Pascal;1981;Unternehmer;Toffen;429;
3;Schmid;Dorothee;1982;Kinderärztin;Lyss;418;
4;Ochsenbein;Red;1974;Komponist, Webentwickler;Burgdorf;374;
5;Zimmermann;Andreas;1984;Betriebsökonom, Buchhalter;Biel;366;
6;Feller;Tobias;1990;Softwareentwickler;Signau;345;
7;Frey;Adrian;1982;Familienmensch;Lyss;327;
8;Blaser;Elisabeth Odette;1979;Verkäuferin;Lützelflüh;292;
