10;Bordigoni;Christine;1960;Assistante pastorale, conseillère municipale;Reconvilier;257;
11;Liechti;Werner;1954;Paysagiste-agriculteur, conseiller général;Tramelan;240;
12;Gyger-Amstutz;Nathalie;1972;Mère au foyer, sommelière;Mont-Tramelan;226;

Liste;4;Jeune Parti évangélique
Kürzel / Sigle;*jpev;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;758;
Zusatzstimmen / Suffrages complémentaires;9;
Parteistimmen / Total des suffrages de parti;767;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Muggli;Jan;1984;Menuisier, membre de la commission culture communale;Tramelan;175;
2;Liechti;Aline;1990;Educatrice spécialisée;Tavannes;160;
3;Eisinger;Christian;1991;Mécanicien sur machines agricoles;Tramlan;154;
4;Gyger;Simea;1997;Etudiante HEP;Mont-Tramelan;91;
5;Gagnebin;Timothée;1993;Nettoyeur en bâtiment;Tavannes;89;
6;Liechti;Patrice;1994;Paysagiste;Tramelan;89;

Liste;5;Parti Socialiste, Femmes engagées
Kürzel / Sigle;PS femmes;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;10492;
Zusatzstimmen / Suffrages complémentaires;450;
Parteistimmen / Total des suffrages de parti;10942;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Roulet Romy;Sandra;1970;Directrice Croix Rouge du Jura bernois;Valbirse;2'383;
Stimmen haben erhalten/Ont obtenu des suffrages
2;Beck;Elisabeth;1967;Enseignante, conseillère de Ville;St-Imier;1'802;
3;Bloch-Bertoli;Denise;1956;Médecin, conseillère générale;La Neuveville;1'753;
4;Bassin-Girod;Carine;1972;Enseignante, conseillère générale;Les Reussilles;883;
5;Gallaz;Martine;1958;Directrice d'un service social régional, membre du CJB;Nods;858;
6;Lopes;Stéphanie;1989;Employée de commerce, conseillère générale;La Neuveville;767;
7;Wäger;Muriel;1994;Etudiante, Vice-présidente de la jeunesse socialiste suisse;Tavannes;722;
8;Delémont;Arlette;1950;Retraitée;Orvin;685;
9;Koqinaj-Coçaj;Qëndresa;1987;Horlogère;Tramelan;639;

Liste;6;Parti Socialiste
Kürzel / Sigle;PS;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;12991;
Zusatzstimmen / Suffrages complémentaires;1522;
Parteistimmen / Total des suffrages de parti;14513;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Gullotti;Hervé;1972;Chancelier municipal;Tramelan;3'229;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Ruchonnet;Michel;1955;Médecin généraliste, conseiller de Ville;St-Imier;2'473;x
3;Bernasconi;Mario;1992;Economiste, Jeunesse socialiste;Valbirse;1'885;
4;Gagnebin;Thierry;1969;Economiste d'entreprise ESCEA, conseiller général;Tramelan;1'104;
5;Sifringer;Marc;1962;Educateur spécialisé, conseiller général;Tramelan;985;
6;Vaucher;Vincent;1974;Dessinateur-Constructeur, conseiller général;Tramelan;930;
7;Perrin;Alain;1987;Infirmier HES, spécialisé en stratégies cognitives;Valbirse;843;
8;Weishaupt;Michel;1964;Polisseur-rhabilleur, conseiller municipal;Sonvilier;773;
9;Bernasconi;Flavio;1987;Electricien;Tavannes;769;

Liste;7;Union Démocratique Fédérale
Kürzel / Sigle;UDF;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;3931;
Zusatzstimmen / Suffrages complémentaires;349;
Parteistimmen / Total des suffrages de parti;4280;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Früh;Marc;1956;Conseiller pédagogique indépendant;Lamboing;1'314;
2;Zimmermann;Anne-Marie;1957;Administratrice de l'entreprise / conseillère communale;La Ferrière;504;
3;Früh;Samuel;1981;Educateur social;La Neuveville;388;
4;Schnegg;Fritz;1971;Agriculteur avec maîtrise;Tramelan;319;
5;Aebi;Jean;1956;Menuisier,Maire;Corcelles;272;
6;Konrad;Etienne;1952;Polymécanicien , Décolleteur;Evilard;242;
7;Zingg;Florian;1978;Agriculteur, Chauffeur;Tramelan;238;
8;Leuenberger;Fritz;1942;Retraité, Agriculteur;Saicourt;231;
9;Wahli;Jean-Daniel;1951;Fonctionnaire de police en retraité;Moutier;223;
10;Beauverd;Jacques Philippe;1944;Retraité;Prêles;200;

Liste;8;Parti socialiste autonome et sympathisants
Kürzel / Sigle;PSA;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;17176;
Zusatzstimmen / Suffrages complémentaires;837;
Parteistimmen / Total des suffrages de parti;18013;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Riesen;Maurane;1991;Biologiste, doctorante UNI Berne;Sonceboz;2'470;
2;Gasser;Peter;1959;Enseignant secondaire, membre du CJB;Bévilard;1'816;x
Stimmen haben erhalten/Ont obtenu des suffrages
3;Sauvain;Pierre;1970;Employé de commerce, conseiller municipal;Moutier;1'578;x
4;Zuber;Marina;1992;Sociologue, conseillère de ville;Moutier;1'473;
5;Robbiani;Patrizio;1959;Employé CFF, formateur d'adultes avec brevet fédéral;Moutier;1'376;x
6;Mercerat;Pierre;1952;Ingénieur HES, consultant;Court;1'345;
7;Winistoerfer;Valentin;1992;Etudiant HEP BEJUNE, conseiller de ville;Moutier;1'345;
8;Kouyoumdjian Grosjean;Roubina;1973;Travailleuse sociale;Saules;1'278;
9;Scaiola;Lucie;1986;Assistante sociale, conseillère de ville;Moutier;1'215;
10;Winistoerfer;Christophe;1968;Architecte EPFL, conseiller de ville;Moutier;1'201;
11;Flückiger;Alba;1990;Enseignante en école professionnelle;La Neuveville;1'085;
12;Bass;Luc;1976;Enseignant;Tavannes;994;

Liste;9;LES VERTS
Kürzel / Sigle;LES VERTS;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;10180;
Zusatzstimmen / Suffrages complémentaires;556;
Parteistimmen / Total des suffrages de parti;10736;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;von Wattenwyl;Moussia;1971;Muretière, enseignante sec 1;Tramelan;1'982;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Chaignat;Mathieu;1973;Médiamaticien;Tramelan;1'020;
3;Gerber;Olivier;1980;Agriculteur, ingénieur agr.;Les Reussilles;985;
4;Louis;Cyprien;1997;Etudiant en systèmes naturels;La Neuveville;939;
5;Oeuvray;Michel;1963;Enseignant;Cormoret;890;
6;Jay;Margaux;1999;Etudiante;Corgémont;803;
7;Mercier;Nathalie;1985;Ingénieure en microtechnique;Tramelan;757;
8;Brechbühler;Esther;1997;Etudiante EPFZ;Corgémont;754;
9;Marti;Désirée;1965;Infirmière en psychiatrie;Court;740;
10;Roquier;François;1957;Ingénieur;Tramelan;700;
11;Burkhalter;Martin;1958;Agriculteur;Crémines;610;

Liste;10;Parti démocrate-chrétien - Mouvement Libéral Jurassien, et leurs sympathisants
Kürzel / Sigle;PDC-MLJ;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;7910;
Zusatzstimmen / Suffrages complémentaires;287;
Parteistimmen / Total des suffrages de parti;8197;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Winistoerfer;Marcel;1957;Enseignant spécialisé, Maire;Moutier;1'106;
2;Eschmann;Pascal;1961;Architecte EPF-SIA, Conseiller municipal;Moutier;992;
3;Coste;Laurent;1956;Ingénieur EPF, Conseiller de Ville;Moutier;780;
4;Frei;Jacques;1965;Responsable d'entreprise, Conseiller municipal;Court;633;
5;Hennin;Ian;1972;Directeur marketing, Conseiller de Ville;Moutier;614;
6;Coste;Claire-Lise;1957;Infirmière-enseignante, Conseillère municipale;Moutier;588;
7;Choffat;Thierry;1974;Ingénieur civil HES, Conseiller de Ville;Moutier;561;
8;Roos;Cédric;1972;Directeur d'imprimerie;Crémines;557;
9;Chételat;Thierry;1974;Enseignant, formateur HEP;Tavannes;539;
10;Wehbé;Souade;1965;Assistante en soins et santé communautaire / Conseillère de Ville;Moutier;526;
11;Donzé;Laurent;1960;Professeur, économètre;Tramelan;518;
12;Roth;Pierre;1963;Ingénieur HES, Conseiller de Ville;Moutier;496;

Liste;11;Vert'libéraux
Kürzel / Sigle;pvl / glp;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;484;
Zusatzstimmen / Suffrages complémentaires;478;
Parteistimmen / Total des suffrages de parti;962;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Michel;Tamara;1978;Enseignante;Gléresse;243;
2;Schaffter;Gaël;1981;Avocat, expert en lutte contre la criminalité économique;Bienne;241;
