15;Erhard;Peter;1976;Metzgermeister, Unternehmer;Langnau i. E.;2'477;

Liste;3;Evangelische Volkspartei
Kürzel / Sigle;EVP;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;11668;
Zusatzstimmen / Suffrages complémentaires;838;
Parteistimmen / Total des suffrages de parti;12506;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Aeschlimann;Martin;1966;dipl. Architekt FH;Burgdorf;1'905;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Bossard-Jenni;Tabea;1988;Personalverantwortliche Jenni Energietechnik AG, Stadträtin;Oberburg;1'578;
3;Utiger;Christoph;1967;MSC Telematik Management, Mitglied Gemeindeparlament;Langnau i. E.;778;
4;Näf-Gugger;Karin;1977;Familienfrau, Pflegefachfrau;Kirchberg;776;
5;Kuster Müller;Beatrice;1964;Gemeinderätin, Lehrerin Gesundheitsberufe;Burgdorf;775;
6;Kipfer;Nathan;1988;Polymechaniker, Theologe;Oberburg;708;
7;Weber;Raymond;1966;Chef Lokpersonal SBB, Gemeinderat;Lützelflüh-Goldbach;687;
8;Flückiger;Susanne;1955;Pflegefachfrau HF;Zollbrück;644;
9;Bürki;Dominik;1962;Schulleiter;Weier i. E.;634;
10;Baumann-Pfister;Doris;1974;Familienfrau, KUW-Mitarbeiterin;Langnau i. E.;580;
11;Zurbrügg;Benjamin;1986;Metallbauer, Jugendpastor;Wiler b. U.;569;
12;Lüthi;Samuel;1977;Servicetechniker, Hausmann;Wynigen;543;
13;Liner;André;1971;Leiter und Berater Betreutes Wohnen in Familien (BWF);Trubschachen;534;
14;Bonomi;Daniel;1961;Wissenschaftlicher Adjunkt;Bätterkinden;521;
15;Schüpbach;Michèle-Jacqueline;1989;Detailhandelsfachfrau;Grünen;436;

Liste;4;Evangelische Volkspartei Plus
Kürzel / Sigle;EVP Plus;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;7031;
Zusatzstimmen / Suffrages complémentaires;494;
Parteistimmen / Total des suffrages de parti;7525;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Jenni;Josef;1953;Elektroingenieur HTL, Geschäftsführer Jenni Energietechnik AG;Oberburg;1'971;
2;Held;Franz;1972;Landmaschinenmechanikermeister, Gemeinderat;Grünenmatt;627;
3;Peyer;Fritz;1952;Ehemaliger Rektor;Lützelflüh-Goldbach;422;
4;von Allmen;Rahel;1988;Sozialpädagogin;Hasle b. B.;415;
5;Liechti-Lanz;Esther;1967;Pflegefachfrau, Stadträtin;Oberburg;406;
6;Jutzi;Andreas;1970;eidg. dipl. Bankfachmann, Gemeinderat;Signau;390;
7;Oberli;Daniel;1981;Lehrer Oberstufe;Rüegsauschachen;374;
8;Dikenmann;Christina Andrea;1992;Physiotherapeutin;Burgdorf;344;
9;Röthlisberger;André;1988;Prozessmanager, Betriebsökonom;Langnau i. E.;344;
10;Wenger;Judith;1970;Lehrerin;Sumiswald;318;
11;Engel;Regula;1983;Köchin, Diätköchin;Langnau i. E.;308;
12;Wyss;Iris;1977;Heilpädagogin, Interaction Designerin;Kirchberg;282;
13;Bremgartner;Lucas Johannes;1979;Informatikingenieur FH;Kirchberg;281;
14;Herren;Kurt;1957;Sozialdiakon, Katechet;Langnau i. E.;277;
15;Kuhnert;Yonatan;1999;Lernender Anlagen- und Apparatebauer;Bätterkinden;272;

Liste;5;Sozialdemokratische Partei - JUSO - Gewerkschaften Unteres Emmental
Kürzel / Sigle;SP Unteres Emmental;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;31703;
Zusatzstimmen / Suffrages complémentaires;3929;
Parteistimmen / Total des suffrages de parti;35632;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Berger;Stefan;1969;Stadtpräsident;Burgdorf;4'433;x
2;Rüfenacht;Andrea;1967;Dr. phil. nat. Biochemikerin;Burgdorf;3'584;x
Stimmen haben erhalten/Ont obtenu des suffrages
3;Lehmann;Corinne;1968;dipl. Physiotherapeutin;Lyssach;2'361;
4;Kuhnert;Peter;1964;Biologe, Gemeinderat;Bätterkinden;2'240;
5;Aeschbacher;Yves O.;1980;Pflegefachmann HF, Geschäftsführer;Burgdorf;2'156;
6;von Arb;Peter;1966;dipl. Elektroingenieur HTL, Stadtrat;Burgdorf;2'028;
7;Bannwart;Gabriela;1989;Kauffrau, Studentin Bachelor in Business Administration;Burgdorf;2'020;
8;Poopalapillai;Mathuran;1990;Student HSG, Stadtrat;Burgdorf;1'958;
9;Reusser;Gabriele;1967;Buchhändlerin;Burgdorf;1'951;
10;Blume;Tanja;1998;Studentin Jus;Burgdorf;1'897;
11;Schaffer;Manfred;1965;Zugverkehrsleiter SBB;Burgdorf;1'855;
12;Huber;Toni;1955;Jurist, Gemeinderat;Hindelbank;1'781;
13;Burkhard;Georg;1973;Metallbauplaner BP, Stadtrat;Burgdorf;1'740;
14;Hartmann;Yvonne;1999;Praktikantin;Kirchberg;1'699;

Liste;6;Sozialdemokratische Partei - JUSO - Gewerkschaften Oberes Emmental
Kürzel / Sigle;SP Oberes Emmental;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;13812;
Zusatzstimmen / Suffrages complémentaires;2095;
Parteistimmen / Total des suffrages de parti;15907;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Gerber;Niklaus;1981;Umweltingenieur FH, Landschaftsgärtner EFZ;Emmenmatt;1'371;
2;Strahm;Renate;1962;Geschäftsleiterin, Gemeinderätin;Langnau i. E.;1'356;
3;Röthlisberger;Silvia;1957;Kauffrau, Vermittlerin;Langnau i. E.;1'059;
4;Gertsch-Matter;Verena;1955;Büro-Kauffrau, Projektleiterin;Langnau i. E.;1'056;
5;Rutschi;Ernst;1953;Leiter Lokpersonal, Präsident GGR;Langnau i. E.;1'020;
6;Rexhepi;Nazim;1967;Gewerkschaftssekretär Unia, Mitglied GGR;Langnau i. E.;1'013;
7;Stucki;Matthias;1959;Lehrer;Hasle b. B.;969;
8;Bryner;Karin;1966;Kauffrau, Gemeinderätin;Sumiswald;968;
9;Holderried;Madeleine;1962;Altenpflegerin, Gärtnerin;Zollbrück;940;
10;Linder;Thomas;1956;lic. rer. pol.;Trubschachen;897;
11;Grebenarov;Elena;1996;Studentin Psychologie;Sumiswald;870;
12;Blaser;Hans Peter;1957;Systemingenieur;Schüpbach;814;
13;Hulliger;Franziska;1957;Officemitarbeiterin ZFV Gastro;Wasen i. E.;780;
14;Verastegui;William;1954;Musikpädagoge;Schwanden i. E.;699;

Liste;7;Eidgenössisch-Demokratische Union
Kürzel / Sigle;EDU;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;16804;
Zusatzstimmen / Suffrages complémentaires;1092;
Parteistimmen / Total des suffrages de parti;17896;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Tanner;Ernst;1957;Unternehmer;Ranflüh;3'472;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Fankhauser;Markus;1991;Jurist;Lützelflüh-Goldbach;1'311;
3;Lüthi;Urs;1971;Fachmann Finanz- & Rechnungswesen, Rechnungsprüfungskommission;Zollbrück;1'206;
4;Steinmann;Sonja;1959;Sekretärin EDU Kt. Bern, Gemeinderätin;Rüegsauschachen;1'026;
5;Linder;Christoph;1988;Meisterlandwirt;Kaltacker;1'010;
6;Krähenbühl;Paul Rudolf;1955;Schreiner, Stadtrat;Burgdorf;976;
7;Hofer;Rebekka;1977;Agrokauffrau;Langnau i. E.;953;
8;Niederhauser;David;1981;Maschineningenieur FH;Burgdorf;932;
9;Leuenberger;Steven;1988;Jugendarbeiter Bibellesebund;Rüegsauschachen;908;
10;Schneider;Urs;1970;Landwirt;Biembach;900;
11;Maurer;Barbara;1970;Kundenberaterin Post CH AG, Gemeinderätin;Sumiswald;862;
12;Tönz;Patrick;1976;Chemielaborant, Leiter Kundendienst;Lützelflüh-Goldbach;848;
13;Fasnacht;Esther;1970;Kindergärtnerin, Englischlehrerin;Rüegsauschachen;820;
14;Fankhauser;Eva;1976;Kaufm. Angestellte, Familienfrau;Kaltacker;804;
15;Staub;Nadine;1983;Finanzverwalterin;Burgdorf;776;

Liste;8;Bürgerlich-Demokratische Partei Emmental Süd
Kürzel / Sigle;BDP Emmental Süd;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;20313;
Zusatzstimmen / Suffrages complémentaires;3253;
Parteistimmen / Total des suffrages de parti;23566;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Leuenberger;Samuel;1974;lic. iur., Notar;Trubschachen;4'603;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Rothenbühler;Jürg;1972;Geschäftsführer Schreinerei, Präsident Regionalkonferenz;Lauperswil;2'104;
3;Scheidegger-Fankhauser;Katharina;1963;Bäuerin, Gemeindepräsidentin;Trachselwald;1'347;
4;Gerber-Frutig;Rosette;1954;eidg. dipl. Immobilienverwalterin;Langnau i. E.;1'240;
5;Gerber;Thomas;1957;Schulleiter, Gemeinderat;Langnau i. E.;1'235;
6;Stämpfli;Johann Friedrich;1963;Bauunternehmer, Mitglied GGR;Langnau i. E.;1'172;
7;Berger-Kauz;Christina;1958;Primarlehrerin, Lehrmittelautorin;Rüderswil;1'133;
8;Bärtschi;Christof;1978;Fahrlehrer, Gemeinderat;Rüderswil;1'044;
9;Rüfenacht;Michael;1992;Schreiner, Projektleiter mit eidg. FA;Langnau i. E.;1'038;
10;Salzmann;Hans Ulrich;1954;Geschäftsführer, Gemeinderat;Lützelflüh-Goldbach;1'026;
11;Blaser Zimmermann;Murielle Rebekka;1975;Co-Leiterin Marketing;Lützelflüh-Goldbach;1'001;
12;Niederhauser;Toni;1964;eidg. dipl. Versicherungsfachmann, eidg. dipl. Finanzplanungsexperte;Hasle-Rüegsau;985;
13;Baumgartner;Paul;1971;Aussendienstmitarbeiter Baubranche, Gemeinderat;Rüegsauschachen;910;
14;Röthlisberger;Fabian Walter;1975;Landwirt, Software Supporter;Lützelflüh-Goldbach;800;
15;Erhard;Marcel;1993;Zeichner EFZ Ingenieurbau;Lützelflüh-Goldbach;675;

Liste;9;Bürgerlich-Demokratische Partei Emmental Nord
Kürzel / Sigle;BDP Emmental Nord;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;18987;
Zusatzstimmen / Suffrages complémentaires;2268;
Parteistimmen / Total des suffrages de parti;21255;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Rappa;Francesco Marco;1966;Unternehmer, Gemeinderat;Burgdorf;2'085;
Stimmen haben erhalten/Ont obtenu des suffrages
2;Gnehm;Urs;1963;Direktor Localnet AG, Stadtrat;Burgdorf;1'708;
3;Gübeli-Grütter;Charlotte Barbara;1959;Dr. pharm. Apothekerin, Gemeinderätin;Burgdorf;1'696;
4;Flückiger;Regina;1989;Treuhänderin mit eidg. FA, zugel. Revisorin;Rüegsauschachen;1'512;
5;Aeby-Thierstein;Marianne;1958;dipl. Gemeindeschreiberin, Finanzverwalterin;Utzenstorf;1'486;
6;Wyss;Christoph;1967;Unternehmer, ehem. Stadtratspräsident;Burgdorf;1'411;
7;Weber;Jules;1961;Geschäftsführer Maler- und Gipserfachbetrieb;Utzenstorf;1'409;
8;Fischer;René Urs;1978;Geschäftsführer Ingenieur-Büro, Gemeinderat;Utzenstorf;1'187;
9;Loosli-Schafroth;Brigitte;1955;Unternehmerin;Aefligen;1'099;
10;Schmutz;Adrian;1975;Landwirt, TS Holzbau;Biembach;1'066;
11;Aebi;Roger Werner;1959;Geschäftsführer, Stadtrat;Burgdorf;959;
12;Leuenberger;Mathias;1986;Detailhandelsfachmann;Bätterkinden;912;
13;Lippuner;Bernhard;1952;Geschäftsführer;Kirchberg;877;
14;Menzi;Roland;1952;Lehrer Wirtschaftsfächer und Rechnungswesen;Oberburg;832;
15;Kump;Jan Alexander;1993;Student Rechtswissenschaften;Burgdorf;748;

Liste;10;FDP.Die Liberalen Unteres Emmental
Kürzel / Sigle;FDP Unteres Emmental;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;13996;
Zusatzstimmen / Suffrages complémentaires;1398;
Parteistimmen / Total des suffrages de parti;15394;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Sommer;Peter;1961;dipl. Baumeister, Geschäftsführer;Wynigen;2'543;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Elsässer;Michael;1971;lic. oec. HSG, Finanzchef;Kirchberg;1'228;
3;Kämpf;Jürg;1961;dipl. Kaufmann HKG, Geschäftsführer Bauunternehmung;Burgdorf;1'211;
4;Fankhauser;Karin;1982;MSC Business Administration, Abteilungsleiterin;Burgdorf;1'029;
5;Grimm;Jürg;1987;dipl. Architekt ETH, Inhaber Architekturbüro;Burgdorf;862;
6;Fankhauser;Larissa;1985;Rechtsanwältin;Burgdorf;851;
7;Stüssi;Anja;1977;Tierärztin;Oberburg;845;
8;Maier;Elias;1990;Stv. Geschäftsführer;Burgdorf;824;
9;Kolb;Martin;1959;eidg. dipl. Bankfachmann;Burgdorf;775;
10;Grossenbacher;Silvia;1956;Pflegefachfrau HF;Utzenstorf;713;
11;Mosimann;Markus;1977;Dr. phil. nat., Leader Regulatory Affairs;Rüegsbach;692;
12;Grimm;Thomas;1967;Teekaufmann BBA, Geschäftsführer;Burgdorf;635;
13;Kläsi;Thomas;1975;dipl. Finanzberater IAF, Leiter Verkauf;Grünenmatt;631;
14;Senften;Anna;1966;HR Assistentin, Cert. Integral Coach;Kirchberg;614;
15;Roth;Patrick;1965;Geschäftsführender Partner thinkNEO GmbH;Burgdorf;543;

Liste;11;FDP.Die Liberalen Oberes Emmental
Kürzel / Sigle;FDP Oberes Emmental;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;7599;
Zusatzstimmen / Suffrages complémentaires;1165;
Parteistimmen / Total des suffrages de parti;8764;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Lenz;Anton;1955;Ing. HTL, Unternehmer;Langnau i. E.;1'279;
2;Aeschlimann;Heidi;1968;Kauffrau EFZ, Geschäftsführerin;Sumiswald;871;
3;Steinmann;Cornelia;1970;Gerontologin, Geschäftsleiterin Spitex;Gysenstein;577;
4;Moser;Matthias;1969;Ingenieur FH, Geschäftsführer;Heimisbach;546;
5;Minder;Hans;1958;Betriebsökonom HWV, Lokalhistoriker;Lauperswil;484;
6;Trummer;Manuel;1989;eidg. dipl. Verkaufsleiter, Gastgewerbebetreiber;Emmenmatt;456;
7;Maurer;Anna;1961;Rezeptionistin, Gemeinderätin;Lützelflüh-Goldbach;442;
8;Rentsch;Patrizia;1981;lic. rer. soz., Mitarbeiterin Kommunikation;Langnau i. E.;423;
9;Wittwer;Andreas;1957;Maschinenzeichner, Betriebsleiter;Rüegsauschachen;420;
10;Rösli;Anton;1965;Ing. FH, Betriebswirtschafter;Langnau i. E.;382;
11;Gerber;Ulrich Christian;1945;Chemiker FH, Inhaber Kommunikationsagentur;Langnau i. E.;378;
12;Kobel;Hans Rudolf;1953;Metallbautechniker SMT, Geschäftsführer;Langnau i. E.;376;
13;Hofer;Martin;1965;dipl. Kaufmann BVS/VSK, Kundenberater;Langnau i. E.;371;
14;Barontini;Michael;1984;Logistiker, Teamleiter;Lützelflüh-Goldbach;304;
15;Stämpfli;Larissa;1991;Wissenschaftliche Mitarbeiterin;Bern;290;

Liste;12;Jungfreisinnige
Kürzel / Sigle;JF;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;1738;
Zusatzstimmen / Suffrages complémentaires;108;
Parteistimmen / Total des suffrages de parti;1846;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Poopalapillai;Saambavi;1996;Praktikantin Forum Aussenpolitik;Burgdorf;209;
2;Schär;Renato;1996;Student Betriebswirtschaft;Trubschachen;188;
3;Senften;Bettina;1998;Gymnasiastin;Kirchberg;157;
4;Grossenbacher;David;1993;Student Betriebswirtschaft;Utzenstorf;148;
5;Häberli;Livia;1995;Studentin Rechtswissenschaft;Ersigen;142;
6;Jäggi;Mischa;1988;Kaufmann;Burgdorf;129;
7;Gravy;Laurent;1996;Forstwart;Langnau i. E.;118;
8;Kuster;Shana;1996;Bierbrauerin;Ruppoldsried;111;
9;Dönier;Kaspar;1996;Student Rechtswissenschaft;Biglen;102;
10;Maurer;Marcel;1993;Student Betriebswirtschaft;Lützelflüh-Goldbach;101;
11;Remund;Dario;1990;Jurist;Bern;89;
12;Brunner;Patrik;1991;Student Rechtswissenschaft;Burgdorf;86;
13;Guerrera;Filippo;1995;Student Betriebswirtschaft;Kirchberg;84;
14;Remund;Florian;1997;Student Psychologie;Ersigen;74;

Liste;13;grünliberale Partei Emmental
Kürzel / Sigle;glp;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;17449;
Zusatzstimmen / Suffrages complémentaires;1567;
Parteistimmen / Total des suffrages de parti;19016;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Grimm;Christoph;1954;Handelslehrer BZ Emme, Gemeinderat;Burgdorf;2'853;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Ritter;Michael;1972;Gymnasiallehrer, Stadtratspräsident;Burgdorf;1'647;
3;Strahm;Astrid;1971;dipl. Wirtschaftsinformatikerin;Utzenstorf;1'245;
4;Brechbühl;Samuel;1975;Lehrer, Mitglied GGR;Langnau i. E.;1'187;
5;Heimgartner;Gabriela Emma;1965;Physiotherapeutin, Erwachsenenbildnerin HF;Kirchberg;1'093;
6;Wyss;Melanie;1979;Dipl. in Sozialer Arbeit FH, Geschäftsleiterin BKSE;Wynigen;1'054;
7;von Känel;Ulrich;1963;Geschäftsführer, Stadtrat;Burgdorf;1'048;
8;Eichenberger;Patrik;1974;Rechtsanwalt;Langnau i. E.;1'028;
9;Fuhrer;Beat;1959;Schulleiter, Gemeindepräsident;Trubschachen;1'025;
10;Schmid;Lea;1998;Praktikantin;Rüegsauschachen;1'021;
11;Schärf;Philipp Patrick;1982;dipl. Elektroingenieur FH, Stadtrat;Burgdorf;1'010;
12;Peter;Daniel;1989;Student Forstwirtschaft HAFL Zollikofen;Heimiswil;885;
13;Schönenberger;Seraina Maria;1997;Studentin Volkswirtschaftslehre Uni Bern;Burgdorf;810;
14;Leibundgut;Martina;1993;Studentin englische Sprache und Literatur Uni Bern;Rüegsauschachen;797;
15;Dillier;Anna Sophia;1996;Informatikstudentin Berner Fachhochschule;Langnau i. E.;746;

Liste;14;Die Musketiere
Kürzel / Sigle;DM;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;3982;
Zusatzstimmen / Suffrages complémentaires;192;
Parteistimmen / Total des suffrages de parti;4174;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Mürner;Joël André;1988;Pastoraler Mitarbeiter, Pflegefachmann HF;Ranflüh;429;
2;Fankhauser;Dominik;1988;Kaufm. Angestellter BM, Student Jüngerschaftsschule Vineyard;Lützelflüh;333;
3;Castelberg;Theodor Reto;1952;Pfarrer i. R., Hochbaukommission;Sumiswald;314;
4;Blaser;Martina Sarah;1993;Pflegefachfrau in Ausbildung, Medizinische Praxisassistentin;Burgdorf;291;
5;Baumann;Lukas;1987;Elektroingenieur;Burgdorf;289;
6;Röthlisberger;Mathias;1985;Forstarbeiter, Zimmermann;Zollbrück;262;
7;Scheidegger;Christa Daniela;1984;Familienfrau, Gastronomiefachassistentin;Biembach;261;
8;Megert;Adrian;1992;Jugendarbeiter, Theologiestudent;Schmidigen;237;
9;Matzinger;Simon Michael;1988;Selbstständiger Landschaftsgärtner;Sumiswald;233;
10;Haldemann;Stefan;1992;Zimmermann;Signau;227;
11;Röthlisberger;Daniel;1989;Arbeitsagoge, Landwirt;Affoltern i. E.;225;
12;Hofer;Silas;1997;Sachbearbeiter Notariat;Hasle b. Burgdorf;224;
13;Schütz;Patrick;1990;Elektro-Projektleiter;Grünenmatt;223;
14;Lüthi;David;1991;Medizinstudent;Hasle b. Burgdorf;222;
15;Locher;Christian;1991;Informatik- und Theologiestudent;Hasle b. Burgdorf;212;

Liste;15;Grüne Emmental
Kürzel / Sigle;Grüne;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;17561;
Zusatzstimmen / Suffrages complémentaires;1088;
Parteistimmen / Total des suffrages de parti;18649;
