16;Weidmann;Jörg;1968;Kulturunternehmer, Studiengangleiter HKB (BFH);Thun;1'091;
17;Weber Fiechter;Philip;1954;Supervisor BSO, Sozialarbeiter FH;Thun;1'010;

Liste;3;Schweizerische Volkspartei Thun Land
Kürzel / Sigle;SVP Land;
Sitze / Sièges;3;
Kandidatenstimmen /Total des suffrages nominatifs;66577;
Zusatzstimmen / Suffrages complémentaires;12425;
Parteistimmen / Total des suffrages de parti;79002;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Amstutz;Madeleine;1979;dipl. Betriebswirtschafterin EMBA, Gemeindepräsidentin;Sigriswil;6'702;x
2;Iseli;Jürg;1964;Meister-Landwirt;Zwieselberg;5'962;x
3;Krähenbühl;Samuel;1977;Leiter Produktentwicklung Swissgenetics, Gemeinderat;Unterlangenegg;5'687;x
Stimmen haben erhalten/Ont obtenu des suffrages
4;Marti;Jürg;1979;Betriebsökonom FH, Gemeindepräsident;Steffisburg;5'567;
5;Fuss-Oehrli;Franziska;1967;Primarlehrerin, Bäuerin;Teuffenthal;5'132;
6;Santschi;Alfred;1953;Landwirt;Sigriswil;3'847;
7;Eicher;Samuel;1972;Schreiner;Stocken-Höfen;3'828;
8;Röthlisberger;Niklaus;1957;eidg. dipl. Berufsschullehrer, Gemeindepräsident;Heimberg;3'669;
9;Glauser;Isabel;1975;Unternehmerin, Gemeinderätin;Thierachern;3'390;
10;Mösching-Signer;Trudi;1963;Exportfachfrau FA, Projektleiterin;Uetendorf;3'256;
11;Bichsel-Peter;Eva;1971;Gemeinderätin, Familienfrau;Uetendorf;3'163;
12;Zwahlen;Christian;1961;Hochbauzeichner, Gemeindepräsident;Heiligenschwendi;3'145;
13;Schwarz;Oliver;1986;Filialleiter, Motorgerätemechaniker;Steffisburg;2'835;
14;Kümin;Marcel;1975;Lic.iur., eidg. dipl. Berufsoffizier ETHZ;Uetendorf;2'740;
15;Dubach;Lars;1989;Betriebswirtschafter HF, Geschäftsführer;Heimberg;2'642;
16;Schmid;André;1974;dipl. Betriebswirtschafter NDSHF, Gemeinderat;Burgistein;2'605;
17;Winkler-Kropf;Melanie;1990;Kauffrau, Group Fitness Instruktorin;Steffisburg;2'407;

Liste;4;Schweizerische Volkspartei Thun Stadt und Seegemeinden
Kürzel / Sigle;SVP Stadt Thun;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;44367;
Zusatzstimmen / Suffrages complémentaires;3844;
Parteistimmen / Total des suffrages de parti;48211;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Lanz;Raphael;1968;Stadtpräsident, Dr.iur. Fürsprecher;Thun;9'704;x
2;Schlatter;Carlo;1961;Dr. med. Arzt;Thun;6'384;x
Stimmen haben erhalten/Ont obtenu des suffrages
3;Gimmel;Roman;1974;Gemeinderat, Berufsfachsschullehrer;Thun;5'921;
4;Deriaz;Philipp;1977;Berufsoffizier, Stadtrat;Thun;4'364;
5;Kleiner;Alain;1964;KMU Unternehmer, Stadtrat;Thun;4'259;
6;Tobler;Philippe;1972;Chef Truppenbelange LBA, Gemeinderat;Oberhofen;4'106;
7;Schenk;Daniel;1955;Leiter Sicherheit, Stadtrat;Thun;3'902;
8;Weber;Daniela;1977;Kaufmännische Angestellte, Stadträtin;Thun;3'597;
9;Lauener;Christoph;1979;Produktionsverantwortlicher f. Aufbereitungs- u. Recyclingtechnik;Thun;2'130;

Liste;5;Evangelische Volkspartei - Engagement
Kürzel / Sigle;EVP - E;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;25472;
Zusatzstimmen / Suffrages complémentaires;1936;
Parteistimmen / Total des suffrages de parti;27408;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Jost;Marc;1974;Generalsekretär SEA, Theologe;Thun;5'303;x
2;Beutler-Hohenberger;Melanie Sarah;1977;Familienfrau, Studium der Gesellschaftswissenschaften;Gwatt;3'548;x
Stimmen haben erhalten/Ont obtenu des suffrages
3;Von Bergen;Margret;1959;Alt-Gemeinderätin, Fachfrau Langzeitpflege;Uetendorf;2'738;
4;Baumann-Fuchs;Jonas;1975;Stadtrat, Psychologe lic.phil.;Thun;2'620;
5;Würsten;Daniel;1969;Gemeinderat, Business Engeneer IT;Uetendorf;1'410;
6;Geiser;Herbert;1967;Mitglied Schulkommission, Pfarrer VFMG;Heimberg;1'371;
7;Gygax;Susanne;1964;Stadträtin, administrative Mitarbeiterin;Thun;1'285;
8;Stettler;Sandra;1969;Gemeinderätin, Kaufmännische Angestellte;Seftigen;1'236;
9;Schweizer;Thomas;1955;Mitglied grosser Gemeinderat, Lehrperson;Steffisburg;1'228;
10;Badertscher;Simon;1987;dipl. Sozialpädagoge HF, Fachmann Kinderbetreuung EFZ;Thun;1'222;
11;Anderes-Kohler;Heidi;1957;Alt-Stadträtin, Krankenpflegerin;Thun;1'206;
12;Hunziker;Markus;1964;Psychiatriepflegefachmann, Führungs-Coach EASC;Heimberg;1'157;
13;Berger;Hansjürg;1963;Gemeinderat, Pflegefachmann HF Psychiatrie;Wattenwil;1'148;

Liste;6;Evangelische Volkspartei - Vision
Kürzel / Sigle;EVP - V;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;4019;
Zusatzstimmen / Suffrages complémentaires;246;
Parteistimmen / Total des suffrages de parti;4265;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Hählen;Raphael;1995;Student Volkswirtschaftslehre;Thun;585;
2;La Rosa;Christina;1984;Kleinkinderzieherin, Sozialpädagogin;Thun;384;
3;Baumann;Danae;1996;Kauffrau EFZ;Seftigen;381;
4;Stouthandel;Jan Philip;1994;Student PH Bern;Thun;372;
5;Gauch;Bettina;1990;Sozialarbeiterin BSC;Hünibach;351;
6;Rubin;Melody Sophie;1988;Mitarbeiterin ACTS;Steffisburg;272;
7;Schweizer;David Ephraim;1992;Studium Veterinärmedizin;Bern;265;
8;Surbeck;Timothy;1999;Lernender Elektroniker EFZ;Steffisburg;264;
9;Stucki;Lisa;1987;Primarlehrerin;Thun;249;
10;Künzler;Cornelia;1979;Pflegefachfrau HF, Mütter- und Väterberaterin;Thun;215;
11;Zettwoch;Newita;1997;Versicherungsassistentin in Ausbildung;Wattenwil;209;
12;Stutz;Saraj Sarah;1983;psychosoziale Beraterin, Schauspielerin;Hünibach;178;
13;Gygax;Micha;1989;Informatiker;Thun;161;
14;Reusser;Schimea;1997;Assistentin Gesundheit und Soziales;Thun;133;

Liste;7;Evangelische Volkspartei - Profil
Kürzel / Sigle;EVP - P;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;4320;
Zusatzstimmen / Suffrages complémentaires;294;
Parteistimmen / Total des suffrages de parti;4614;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Dällenbach;Jürg;1969;Alt-Stadtratspräsident, eidg. dipl. Malermeister;Thun;378;
2;Aeberhard;Simone Nadine;1978;kaufm. Angestellte, bern. Gemeindefachfrau;Thierachern;355;
3;Gottier;Beat;1956;El. Ing. HTL;Amsoldingen;342;
4;Jakob;Ursula;1966;Mitglied Gemeindeparlament, Primarlehrerin;Steffisburg;342;
5;Zaugg;Daniel;1971;Informatiker, Berufsbildner;Thun;289;
6;Bachmann;Patrick;1975;Mitglied Gemeindeparlament, Geschäftsführer;Steffisburg;285;
7;Aerni;Markus Felix;1955;Ing. Agr. ETH, Geschäftsführer;Thun;256;
8;Häner;Friedrich;1951;dipl. El. Ing. HTL;Hünibach;254;
9;Imhof;Jonathan;1975;Biologe;Uetendorf;253;
10;Stettler;Andreas;1964;Dozent pädagogische Hochschule Bern;Seftigen;241;
11;Bühler;Markus;1958;eidg. dipl. Radio- u. Fernsehelektroniker;Thierachern;235;
12;Schmid;Markus;1977;Linienpilot, El.Ing. FH;Hilterfingen;221;
13;Seiler-Schüpbach;Susanne;1972;dipl. Pflegefachfrau HF, Familienfrau;Thun;220;
14;Huber;Matthias;1971;Controller;Thun;179;
15;Lüthi;Andreas;1966;Masch. Ing. HTL;Thun;168;
16;Pfäffli;André;1966;Mitglied Gemeindeparlament, FEAM Telematiker HF;Steffisburg;162;
17;Liechti;Christian;1950;Elektroniktechniker;Steffisburg;140;

Liste;8;Eidgenössisch-Demokratische Union
Kürzel / Sigle;EDU;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;20609;
Zusatzstimmen / Suffrages complémentaires;1539;
Parteistimmen / Total des suffrages de parti;22148;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Kullmann;Samuel Timutschin;1986;Politologe, Geschäftsinhaber Kullmann Services;Hilterfingen;2'275;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Gerber;Christian;1961;Förster, Gemeinderat;Steffisburg;1'488;
3;Bieri;Markus;1976;Rettungssanitäter, Gemeinderat;Zwieselberg;1'324;
4;Locher;Manfred;1956;Sekundarlehrer, Stadtrat;Thun;1'320;
5;Baumann;Bernhard Urs;1971;Gartenbauunternehmer, Gemeinderat;Thierachern;1'277;
6;Schneiter;Verena;1964;Fahrradmechanikerin, Stadträtin;Thun;1'233;
7;Schertenleib;Beat;1963;Berufsfeuerwehr, Gemeinderat;Heimberg;1'206;
8;Remund;Franziska;1969;Familienfrau, Hauswirt. Betriebsleiterin;Thun;1'133;
9;Willen;Stefan;1982;Elektro-Projektleiter;Thierachern;1'105;
10;Schwander;Markus;1971;Teamleiter technischer Verkauf;Zwieselberg;1'104;
11;Wettstein-Knechtenhofer;Susanna;1960;Sigristin, Ausbildnerin FA;Blumenstein;1'098;
12;Bieri;Timon;1996;Automobilmechatroniker;Goldiwil;1'039;
13;Shala;Egzon;1989;Asylbetreuer, Mitarbeiter Interkulturelle Bibelschule;Thun;1'037;
14;Kyburz;Daniel Urs;1957;Mediamatiker;Thun;1'023;
15;Wyss;Daniel;1988;Zimmermann;Thun;1'020;
16;Brauchli;Stefan;1985;Filmproduzent;Thun;1'008;
17;Witzig;Eric;1954;eidg. dipl. El.Techniker TS;Seftigen;919;

Liste;9;Freisinnig-Demokratische Partei
Kürzel / Sigle;FDP.Die Liberalen;
Sitze / Sièges;2;
Kandidatenstimmen /Total des suffrages nominatifs;27668;
Zusatzstimmen / Suffrages complémentaires;4208;
Parteistimmen / Total des suffrages de parti;31876;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Reinhard;Carlos;1972;Unternehmer;Thun;3'107;x
2;Dütschler;Peter;1963;Pat. Ingenieur Geometer ETH;Hünibach;2'229;
Stimmen haben erhalten/Ont obtenu des suffrages
3;Schneeberger;Stefan;1959;Gemeinderat, Unternehmer;Steffisburg;1'934;
4;Beindorff;Gerhard;1953;Gemeindepräsident;Hilterfingen;1'827;
5;Liechti;Manuel;1988;Gemeinderat;Wattenwil;1'671;
6;Lehmann Rickli;Barbara;1965;Notarin;Thun;1'669;
7;Gyger;Bernhard;1961;Geschäftsführer Wasserverbund Region Bern AG;Gwatt;1'653;
8;Reist;Helen;1963;Unternehmerin, Lehrerin;Thun;1'571;
9;Habegger;Heinz;1960;dipl. Masch.Ing. FH/MBA, Unternehmer;Hilterfingen;1'551;
10;Bommer;Daniel;1966;dipl. Bauingenieur ETH/SIA;Uetendorf;1'432;
11;Krebs;Thomas;1969;Geschäftsführer Peter Spring AG;Pohlern;1'418;
12;Van Wijk;Markus;1958;Berufsoffizier, Berater;Gwatt;1'382;
13;Supersaxo;Zeno;1962;Dr. med. Anästhesie FMH, MBA HSG;Hünibach;1'334;
14;Brunner;Markus;1968;Direktor WaldSchweiz, dipl. Forstingenieur ETH/E-MBA;Hünibach;1'271;
15;Joss;Manuel;1998;Vizepräsident Jungfreisinnige Berner Oberland;Steffisburg;1'248;
16;Moser;Konrad E.;1971;Projektleiter, Moderator;Steffisburg;1'237;
17;Tharshan;Jevan K.;1977;Betriebsleiter;Heimberg;1'134;

Liste;10;Jungfreisinnige Berner Oberland
Kürzel / Sigle;JFBeO;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;1439;
Zusatzstimmen / Suffrages complémentaires;123;
Parteistimmen / Total des suffrages de parti;1562;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Müller;Micha;1995;Student;Uetendorf;265;
2;Salvisberg;Marc Philippe;1992;Student, dipl. Landwirt;Thun;210;
3;Trachsel;Timo Robin;1997;Hochbauzeichner EFZ;Reichenbach;180;
4;Stalder;Janic;1995;Student;Thun;162;
5;Guldenfels;Marc;1995;Student, Buschauffeur;Oberhofen;155;
6;Grossenbacher;Nicola;1991;Student, Innendienst-Mitarbeiter;Seedorf;143;
7;Spycher;Tim Justin;1999;KV-Lehrling;Thun;138;
8;Rutschmann;Joel Cédric;1990;Student, Koch;Hilterfingen;106;
9;Welten;Fabian;1994;Student;Gstaad;80;

Liste;11;Bürgerlich-Demokratische Partei
Kürzel / Sigle;BDP;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;26489;
Zusatzstimmen / Suffrages complémentaires;4670;
Parteistimmen / Total des suffrages de parti;31159;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Frutiger;Ulrich;1958;eidg. dipl. Sanitärinstallateur, Grossrat;Oberhofen;2'903;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Lüthi;Martin (Heinrich Gartentor);1965;Künstler, Kolumnist;Horrenbach;2'146;
3;Vannini;Reto;1948;ehemaliger Sekundarlehrer, Adjunkt Bildungsdirektion Zürich;Thun;1'803;
4;Bichsel;Alfons;1965;ILS Projekt Manager;Merligen;1'698;
5;Bögli;Daniel;1971;Unternehmer, Konstrukteur;Steffisburg;1'677;
6;Wyss;Pia;1954;Drogistin;Oberhofen;1'593;
7;Aegerter;Peter;1957;Bauleiter, Stadtrat;Thun;1'585;
8;Weber;Yvonne;1969;Aussendienstmitarbeiterin;Steffisburg;1'574;
9;Walther;Thomas;1989;eidg. dipl. Bauleiter HFP;Seftigen;1'551;
10;Gafner;Bruno;1958;Heimleiter, Geschäftsführer;Oberhofen;1'431;
11;Ernst-Reusser;Susanna;1949;Hausfrau;Thun;1'288;
12;Werren;Simon Andreas;1982;Bauleitender Elektroinstallateur, Stadtrat;Thun;1'278;
13;Müller;Mike;1974;Area Sales Manager Sportmedizin, dipl. Fachmann Operationstechnik HF;Thun;1'250;
14;Schneiter;Pascal Kilian;1995;Kaufmann EFZ mit BM;Thun;1'225;
15;Reist;Astrick Yenitzel;1996;Studentin;Thun;1'206;
16;Wyss;Ronald;1974;selbstständiger Automechaniker;Gwatt;1'143;
17;Schlapbach;Claude Robert;1960;Projektleiter Unternehmensentwicklung;Thun;1'138;

Liste;12;Grünliberale Partei
Kürzel / Sigle;GLP;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;17618;
Zusatzstimmen / Suffrages complémentaires;1816;
Parteistimmen / Total des suffrages de parti;19434;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Zaugg-Graf;Hannes;1966;Foto-Grafiker;Uetendorf;2'508;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Ewald;Urs;1967;Architekt HTL, Inhaber Dällenbach Ewald Architekten AG;Heimenschwand;1'104;
3;Rosenberg;Thomas;1979;Geologe ETH (PhD), Energieingenieur Gebäude;Thun;1'088;
4;Hürlimann-Zumbrunn;Maja;1960;Kaufmännische Angestellte, Ausbildnerin FA;Steffisburg;1'082;
5;Liebi;Corina Andrea;1995;Studentin Geschichte, Kauffrau EFZ;Uetendorf;1'059;
6;Berger;Hans;1954;Wirtschaftsinformatiker;Steffisburg;1'011;
7;Krenger;Nicole;1984;Projektleiterin steuerpolitische Geschäfte;Thun;991;
8;Neuhaus;Reto Christian;1971;Informatiker, eidg. dipl. TS Medienwirtschaft HF;Steffisburg;972;
9;Kübli;Andreas;1965;Requirements Engineer;Thun;939;
10;McGarty;Michael;1976;Telematik-Techniker HF, IKA-Lehrer;Thun;907;
11;Boesch;Claudia;1975;eidg. dipl. Pflegefachfrau HF, Wundexpertin SAfW;Thun;902;
12;Luginbühl;Pascal;1979;Leiter Controlling, Betriebswirtschafter HF;Thun;894;
13;Wälti;Rahel;1985;Leiterin Marketing, Mitbegründerin Bernaco;Gwatt;875;
14;Degen;Cyril;1981;Geschäftsführer DTplan;Thun;865;
15;Weyermann;Sabin;1965;Berufsschullehrerin EMBA;Heimberg;824;
16;Münger-Zimmermann;Daniela;1973;Beratung & Projektleitung Gesundheits- und Sozialwesen;Wichtrach;802;
17;Schweizer;Martin;1971;dipl. Wirtschaftsinformatiker HF;Goldiwil;795;

Liste;13;Junge Grünliberale Partei
Kürzel / Sigle;jglp;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;4099;
Zusatzstimmen / Suffrages complémentaires;194;
Parteistimmen / Total des suffrages de parti;4293;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Meier;Laura;1991;Historikerin, freie Autorin;Bern;521;
2;Bauer;Joel;1990;eidg. dipl. Zahnarzt;Bern;398;
3;Widmer;Jeannine;1992;Kauffrau;Thun;301;
4;Kübli;Sarah Andrea;1998;Fachfrau Betreuung Kind;Thun;295;
5;Wüthrich;Rebekka;1995;Studentin Rechtswissenschaften;Heimberg;289;
6;Fischer;Norbert;1995;Student Mikro- und Medizintechnik, Konstrukteur;Thun;286;
7;Kübli;Leandro Matteo Mike;1999;Informatiker i.A.;Thun;236;
8;Thalmann;Severin;1993;Informatikstudent;Bern;230;
9;Glauser;Robin Paul;1995;Student Medizininformatik;Thun;197;
10;Blanc;Joel Vincent;1995;Flightattendant, Kaufmann;Heimberg;192;
11;Röthlisberger;Nina;1996;Studentin Chemie;Uetendorf;190;
12;Kupferschmid;Reto;1993;Informatiker EFZ;Bern;182;
13;Reber;Pascal;1996;Polymechaniker;Thun;162;
14;Grossen;Anja Lisa;1999;FMS-Schülerin;Frutigen;161;
15;Strobel;Varenka;1995;Studentin, Fussballtrainerin;Thun;157;
16;Indumi;Mirko Ives;1996;Student Maschinenbau;Bern;156;
17;Haldemann;Marco;1993;Carrosseriespengler, techn. Kaufmann i.A.;Bern;146;

Liste;14;Grüne
Kürzel / Sigle;Grüne;
Sitze / Sièges;1;
Kandidatenstimmen /Total des suffrages nominatifs;30161;
Zusatzstimmen / Suffrages complémentaires;2142;
Parteistimmen / Total des suffrages de parti;32303;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;de Meuron;Andrea;1973;Stadträtin, Geschäftsleiterin rundum mobil GmbH;Thun;4'467;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Zenger;Anna-Katharina;1966;Gemeinderätin, Leiterin Gewerkschaft Bildung Bern;Uetendorf;3'200;
3;Albrecht Wyss;Suzanne;1965;Präsidentin Pro Natura Region Thun, Landschaftsarchitektin FH;Thun;1'973;
4;Gugger;Roman;1990;Stadtrat, Gewerkschaftssekretär SEV;Thun;1'747;
5;Kestenholz;Reto;1978;Stadtrat, Freestyle Coach;Thun;1'606;
6;Schuster;Gerhard;1957;Parteipräsident, Co-Geschäftsleiter Oekoladen Thun;Thun;1'578;
7;Girardi;Marco;1972;Parteipräsident, Energieberater;Uetendorf;1'520;
8;Comino;Silvana;1962;Programmleiterin Klimaschutz, Bildnerin zukunftstaugliche Entwicklung Stiftung myclimate;Hünibach;1'508;
9;Weber;Till;1990;Stadtrat, Umweltingenieur FH;Thun;1'500;
10;Trachsel;Cécile;1979;Reallehrerin;Thun;1'482;
11;Barben;Marc;1988;Consultant, Umwelt-Naturwissenschaftler ETH;Thun;1'482;
12;Abplanalp;Corinna;1977;Kauffrau;Steffisburg;1'455;
13;Neuenschwander;Urs;1959;Leiter Marketing und Vertrieb, Mitglied Geschäftsleitung;Thun;1'437;
14;Brunner;Anna;1972;Musikerin;Hünibach;1'391;
15;Rupp;Sabina;1962;Kindergärtnerin;Thun;1'311;
16;Strub;Rebekka;1990;Psychologin;Thun;1'254;
17;Jegerlehner;Roland;1963;Lehrer;Steffisburg;1'250;

Liste;15;Junge Grüne
Kürzel / Sigle;Junge Grüne;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;5068;
Zusatzstimmen / Suffrages complémentaires;209;
Parteistimmen / Total des suffrages de parti;5277;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
